,hour,longitude,latitude,value
0,0,121.8102,31.1581,176
1,0,104.069,30.6591,167
2,0,104.0825,30.6234,153
3,0,104.0699,30.6679,143
4,0,104.0889,30.6558,140
5,0,104.0707,30.6246,129
6,0,104.0665,30.676,127
7,0,119.5516,35.4004,125
8,0,104.056,30.6374,125
9,0,104.0691,30.6588,123
10,0,104.0749,30.6609,122
11,0,104.0827,30.6548,120
12,0,104.1022,30.6459,120
13,0,104.0702,30.6671,119
14,0,104.0812,30.6192,119
15,0,104.0327,30.6859,118
16,0,104.0298,30.6649,115
17,0,104.079,30.6639,114
18,0,104.0299,30.6483,114
19,0,104.0189,30.6716,113
20,0,104.0992,30.6502,112
21,0,104.087,30.6652,111
22,0,104.1053,30.6414,111
23,0,104.0673,30.6497,110
24,0,104.0633,30.6427,106
25,0,104.0828,30.6272,106
26,0,104.0459,30.6913,106
27,0,104.1033,30.6541,105
28,0,104.0404,30.6551,105
29,0,104.0322,30.6939,105
30,0,104.1143,30.6432,105
31,0,104.0462,30.6741,103
32,0,104.0479,30.6774,103
33,0,104.0527,30.6278,100
34,0,104.0782,30.6375,100
35,0,104.0952,30.6712,99
36,0,104.0196,30.6745,98
37,0,104.0327,30.6845,97
38,0,104.0471,30.6917,97
39,0,104.0282,30.6505,96
40,0,104.0639,30.6361,95
41,0,104.0522,30.6602,94
42,0,104.027,30.6531,94
43,0,104.0414,30.6406,92
44,0,104.0946,30.6433,90
45,0,104.1067,30.6342,89
46,0,104.044,30.6966,89
47,0,104.0313,30.6345,88
48,0,104.0262,30.6629,88
49,0,104.0867,30.643,88
50,0,104.0241,30.6862,88
51,0,104.0436,30.6719,86
52,0,104.0454,30.6382,85
53,0,104.0535,30.6878,84
54,0,103.9678,30.5728,83
55,0,104.0497,30.6511,83
56,0,104.0708,30.6106,83
57,0,104.1135,30.6393,82
58,0,104.0611,30.6691,80
59,0,104.0729,30.6994,79
60,0,104.2625,30.5703,79
61,0,103.9638,30.5838,78
62,0,104.0073,30.6865,77
63,0,104.0938,30.6488,77
64,0,104.0951,30.6327,77
65,0,104.0603,30.6474,77
66,0,104.1146,30.6574,77
67,0,104.1183,30.6559,75
68,0,104.1065,30.662,75
69,0,104.0571,30.7022,75
70,0,104.0611,30.643,74
71,0,104.1098,30.6796,74
72,0,104.1063,30.6656,74
73,0,104.0747,30.6739,74
74,0,104.1196,30.6517,74
75,0,104.0608,30.6764,74
76,0,104.2501,30.5672,74
77,0,104.1096,30.6916,73
78,0,104.0515,30.6596,73
79,0,104.0736,30.6456,73
80,0,104.085,30.6349,73
81,0,104.0713,30.6794,72
82,0,104.1132,30.6534,72
83,0,104.2658,30.5734,72
84,0,104.0567,30.6843,71
85,0,104.0534,30.6941,71
86,0,104.2758,30.5595,71
87,0,104.0875,30.6241,71
88,0,104.0579,30.6592,71
89,0,104.0519,30.6009,70
90,0,104.0511,30.6501,70
91,0,104.2825,30.5715,70
92,0,104.0692,30.6948,69
93,0,104.1113,30.6906,69
94,0,103.6373,30.9988,69
95,0,104.2603,30.5606,69
96,0,104.0292,30.7027,69
97,0,104.0435,30.66,68
98,0,104.0518,30.6392,68
99,0,104.0265,30.5775,68
100,0,104.0959,30.6359,68
101,0,104.0049,30.6779,68
102,0,104.0066,30.5757,68
