,hour,longitude,latitude,value
0,0,104.0904,30.6531,8.0
1,0,104.1708,30.8385,7.0
2,0,104.1618,30.6713,0.0
3,0,103.9354,30.761,0.0
4,0,103.9305,30.6864,0.0
5,0,104.0867,30.7267,-2.0
6,0,103.9088,30.5932,0.0
7,0,103.9645,30.7635,0.0
8,0,104.1685,30.6402,0.0
9,0,104.0419,30.6346,1.0
10,0,104.4368,30.8569,5.0
11,0,103.9851,30.6457,0.0
12,0,103.8861,30.6327,0.0
13,0,104.0955,30.6196,7.0
14,0,104.298,30.6086,0.0
15,0,104.1918,30.8084,5.0
16,0,104.0661,30.6323,1.0
17,0,104.1173,30.6125,0.0
18,0,103.8862,30.6801,7.0
19,0,103.6142,30.9203,0.0
20,0,104.052,30.7047,-2.0
21,0,104.0797,30.6932,3.0
22,0,104.1734,30.8224,7.0
23,0,103.9805,30.6342,8.0
24,0,104.0886,30.6646,8.0
25,0,103.9194,30.7861,0.0
26,0,103.9201,30.623,0.0
27,0,104.0005,30.6708,1.0
28,0,104.1066,30.6675,0.0
29,0,104.2802,30.5746,7.0
30,0,103.9944,30.6583,7.0
31,0,104.1101,30.6257,7.0
32,0,104.0995,30.6932,1.0
33,0,104.1531,30.8513,0.0
34,0,104.0377,30.6292,8.0
35,0,103.7807,30.7898,0.0
36,0,104.0655,30.5924,7.0
37,0,104.0705,30.734,-1.0
38,0,103.9488,30.6401,0.0
39,0,103.6291,30.9882,8.0
40,0,103.9098,30.6021,0.0
41,0,104.0312,30.6128,7.0
42,0,103.8209,30.7062,7.0
43,0,103.6425,31.0057,7.0
44,0,104.0342,30.7529,0.0
45,0,103.8731,30.6823,8.0
46,0,104.0431,30.8885,0.0
47,0,104.223,30.8278,0.0
48,0,103.871,30.6862,0.0
49,0,104.1474,30.7808,0.0
50,0,104.0236,30.7184,0.0
51,0,103.6596,31.007,7.0
52,0,103.8655,30.707,0.0
53,0,104.1068,30.6085,7.0
54,0,104.0102,30.6439,7.0
55,0,103.9631,30.5894,0.0
56,0,103.9404,30.7318,0.0
57,0,104.1061,30.4246,0.0
58,0,104.2602,30.5763,7.0
59,0,103.8886,30.8231,0.0
