,hour,longitude,latitude,value
0,0,103.8709,30.7119,5
1,0,104.0765,30.5207,4
2,0,104.1738,30.8339,7
3,0,104.2755,30.5722,4
4,0,103.9528,30.7522,5
5,0,103.8508,30.7053,16
6,0,103.9785,30.7377,3
7,0,104.1257,30.6341,5
8,0,103.6663,30.9779,3
9,0,103.6553,30.9779,5
10,0,104.0676,30.6463,10
11,0,104.1175,30.6764,3
12,0,104.1994,30.8167,5
13,0,103.8423,30.7134,5
14,0,104.1424,30.7839,3
15,0,103.9653,30.585,4
16,0,104.0667,30.6043,3
17,0,104.2558,30.5784,5
18,0,104.0758,30.4966,11
19,0,103.9747,30.6814,11
20,0,104.0675,30.6358,14
21,0,103.9299,30.803,3
22,0,104.0624,30.5924,3
23,0,104.2414,30.5791,5
24,0,104.2913,30.8911,3
25,0,103.9171,30.8096,6
26,0,103.6319,30.9997,5
27,0,103.9845,30.7546,7
28,0,104.0905,30.6174,5
29,0,104.2474,30.5329,3
30,0,104.0573,30.6969,4
31,0,104.0746,30.6787,23
32,0,104.1149,30.6629,5
33,0,104.1284,30.6875,5
34,0,104.2448,30.8933,12
35,0,103.7991,30.7289,5
36,0,104.0082,30.5726,4
37,0,104.0838,30.5668,5
38,0,103.8401,30.6922,20
39,0,104.0226,30.6814,14
40,0,104.074,30.6549,17
41,0,104.1152,30.5945,3
42,0,103.8959,30.7947,11
43,0,104.0804,30.7041,11
44,0,104.1834,30.7988,4
45,0,104.0911,30.6595,22
46,0,104.0912,30.7625,4
47,0,104.289,30.5717,8
48,0,103.6594,31.0267,5
49,0,104.1685,30.6216,6
50,0,104.0341,30.6484,6
51,0,104.1628,30.6439,5
52,0,103.8709,30.6919,23
53,0,104.1523,30.6296,3
54,0,104.1911,30.6631,5
55,0,104.073,30.5583,8
56,0,103.8831,30.8174,5
57,0,104.0455,30.6401,8
58,0,104.2763,30.5853,5
59,0,104.0148,30.6296,6
60,0,104.0372,30.6895,5
61,0,103.9881,30.7136,5
62,0,103.6784,31.0058,7
63,0,103.6398,30.9909,19
64,0,103.634,31.0137,17
65,0,103.6246,30.981,6
66,0,104.2253,30.8898,4
67,0,104.0724,30.533,5
68,0,103.9134,30.5791,4
69,0,104.0077,30.7083,9
70,0,104.3913,30.855,3
71,0,104.1462,30.6428,5
72,0,103.6797,30.6235,3
73,0,103.9328,30.7613,4
74,0,104.2733,30.8846,6
75,0,103.6537,30.9874,27
76,0,104.0983,30.672,6
77,0,103.8879,30.8268,3
78,0,104.0438,30.8346,4
79,0,104.2865,30.5612,7
80,0,104.0602,30.561,8
81,0,103.9335,30.7803,4
82,0,103.6512,30.9595,8
83,0,103.9271,30.7252,4
84,0,103.9887,30.82,10
85,0,104.0023,30.6102,4
86,0,104.0123,30.6574,5
87,0,104.067,30.6262,19
88,0,103.6608,31.0124,11
89,0,104.1673,30.7075,6
90,0,104.028,30.6685,3
91,0,104.1223,30.7502,6
92,0,104.1667,30.8263,6
93,0,103.9843,30.6186,4
94,0,103.6713,31.0293,8
95,0,104.0623,30.6744,5
96,0,103.9292,30.5805,5
97,0,104.2607,30.8865,7
98,0,104.1514,30.7586,8
99,0,103.9838,30.6657,4
100,0,103.9623,30.5762,8
101,0,104.0962,30.599,5
102,0,103.8947,30.8136,13
103,0,103.9461,30.7812,4
104,0,104.0952,30.6471,4
105,0,103.8147,30.6999,7
106,0,104.1936,30.8249,4
107,0,103.6903,31.0372,5
108,0,104.0089,30.6437,3
109,0,130.3618,46.81,4
110,0,104.1078,30.642,3
111,0,104.2734,30.5582,4
112,0,103.9199,30.5968,5
113,0,104.1763,30.7214,3
114,0,103.987,30.6743,5
115,0,104.0784,30.6311,9
116,0,104.0571,30.6333,8
117,0,104.0873,30.6755,8
118,0,103.5151,30.194,3
119,0,103.6606,31.002,11
120,0,103.9791,30.5737,6
121,0,104.0002,30.6731,3
122,0,104.0617,30.657,12
123,0,104.08,30.6078,7
124,0,104.0503,30.6089,5
125,0,103.8713,30.8845,5
126,0,104.0107,30.6694,7
127,0,103.8264,30.6992,7
128,0,103.6483,30.9995,9
129,0,104.261,30.5531,4
130,0,103.8285,30.6498,3
131,1,103.8192,30.4439,7
132,1,104.0544,30.5585,8
133,1,104.2828,30.5678,8
134,1,104.112,30.5876,3
135,1,104.0786,30.6811,5
136,1,103.9724,30.7591,5
137,1,103.9136,30.8065,4
138,1,104.2371,30.5801,5
139,1,103.8504,30.5052,11
140,1,103.6414,31.0012,8
141,1,104.2512,30.5408,6
142,1,103.9159,30.572,5
143,1,104.0636,30.5041,5
144,1,103.8256,30.7013,8
145,1,103.9189,30.6087,5
146,1,104.0354,30.6893,7
147,1,103.9186,30.6183,5
148,1,103.8852,30.7939,4
149,1,104.0884,30.6642,7
150,1,103.8712,30.6984,11
151,1,104.0743,30.6389,6
152,1,104.0691,30.6092,4
153,1,103.8393,30.7065,5
154,1,104.0739,30.666,5
155,1,103.6315,31.0059,25
156,1,104.0968,30.6568,3
157,1,103.8462,30.7142,9
158,1,103.9583,30.9915,3
159,1,103.902,30.8218,13
160,1,103.6687,31.0207,4
161,1,104.197,30.81,5
162,1,104.0255,30.6954,4
163,1,104.0744,30.7065,9
164,1,104.0404,30.6409,8
165,1,104.0735,30.5578,11
166,1,103.6597,31.0265,3
167,1,104.1552,30.8414,7
168,1,104.0452,30.608,5
169,1,104.1507,30.6053,9
170,1,104.0305,30.6686,14
171,1,104.1743,30.8079,5
172,1,104.2047,30.8289,3
173,1,103.9271,30.7252,3
174,1,104.0677,30.5901,4
175,1,104.266,30.5551,11
176,1,104.1069,30.674,4
177,1,104.1441,30.6689,3
178,1,104.2717,30.8924,8
179,1,103.8855,30.8266,5
180,1,103.6553,30.9793,8
181,1,104.2763,30.585,7
182,1,103.9846,30.6482,3
183,1,104.0699,30.7189,4
184,1,104.078,30.4892,3
185,1,104.1605,30.8109,10
186,1,104.1376,30.6504,4
187,1,103.8026,30.88,5
188,1,104.2684,30.5439,9
189,1,104.2999,30.8874,4
190,1,104.2749,30.5616,9
191,1,103.8975,30.7975,15
192,1,103.6683,31.0088,8
193,1,104.0494,30.6344,5
194,1,103.9814,30.574,4
195,1,103.8365,30.6731,3
196,1,103.9174,30.7767,3
197,1,104.2529,30.5786,8
198,1,103.6604,30.6392,4
199,1,104.0427,30.5646,7
200,1,103.6366,30.9638,4
201,1,104.1844,30.8193,5
202,1,103.8378,30.6926,4
203,1,104.1174,30.6864,10
204,1,104.2804,30.8753,4
205,1,103.6585,30.9907,16
206,1,104.1685,30.8233,5
207,1,104.0348,30.6513,4
208,1,104.1215,30.5953,7
209,1,104.266,30.5693,16
210,1,104.4457,30.8536,3
211,1,103.8489,30.6934,9
212,1,104.1261,30.6748,8
213,1,103.6294,30.9886,18
214,1,103.9477,30.7789,5
215,1,103.9001,30.8123,6
216,1,104.0813,30.5958,7
217,1,104.0994,30.6877,23
218,1,104.2396,30.5577,3
219,1,104.1692,30.6046,5
220,1,104.0778,30.5367,6
221,1,103.977,30.6306,4
222,1,104.0814,30.5472,4
223,1,103.8208,30.6557,7
224,1,104.2581,30.8877,5
225,1,103.9653,30.585,32
226,1,104.059,30.5127,3
227,1,103.6266,30.9677,3
228,1,103.9617,30.5737,5
229,1,104.1604,30.6321,7
230,1,104.1179,30.6359,5
231,2,104.0038,30.6308,3
232,2,103.9628,30.5753,25
233,2,104.2436,30.581,5
234,2,104.061,30.6219,3
235,2,103.9197,30.5956,3
236,2,104.047,30.5075,5
237,2,103.66,31.0079,20
238,2,103.8404,30.6752,4
239,2,103.6389,31.0078,11
240,2,104.0608,30.557,3
241,2,103.8516,30.6867,5
242,2,104.0149,30.5826,5
243,2,103.8957,30.812,12
244,2,103.6364,30.9638,4
245,2,104.0924,30.6833,3
246,2,103.9398,30.5761,6
247,2,103.9217,30.6092,6
248,2,103.9692,30.6925,13
249,2,104.0825,30.6565,20
250,2,104.035,30.6405,16
251,2,104.2707,30.5553,4
252,2,103.6705,30.9904,4
253,2,103.9259,30.5612,8
254,2,104.2819,30.5613,7
255,2,104.0582,30.7124,6
256,2,103.8328,30.6902,11
257,2,104.0508,30.6274,3
258,2,104.0299,30.6969,6
259,2,104.1617,30.6353,5
260,2,104.1754,30.8385,3
261,2,104.4637,30.8557,5
262,2,104.071,30.5691,3
263,2,104.1604,30.8221,4
264,2,103.8757,30.6888,8
265,2,103.6281,31.0069,7
266,2,104.4198,30.8581,3
267,2,104.1726,30.8034,13
268,2,103.8975,30.6235,4
269,2,103.6293,30.9885,3
270,2,104.1214,30.6328,4
271,2,104.2661,30.5706,4
272,2,104.0819,30.4806,4
273,2,103.8354,30.7042,19
274,2,103.8428,30.6959,6
275,2,104.0735,30.6891,3
276,2,104.2854,30.5778,6
277,2,104.1133,30.6756,3
278,2,103.968,30.5846,10
279,2,103.9044,30.8006,4
280,2,104.0636,30.5041,3
281,2,104.0929,30.5547,3
282,2,104.2687,30.8958,8
283,2,104.112,30.6452,3
284,2,104.0837,30.6212,6
285,2,104.0916,30.6674,4
286,2,104.061,30.6386,3
287,2,103.9158,30.8052,8
288,2,103.6344,30.9983,9
289,2,104.1918,30.6561,5
290,2,103.999,30.6063,3
291,2,103.8197,30.6976,4
292,2,104.1612,30.5939,14
293,2,104.2681,30.5832,6
294,2,104.0726,30.5591,11
295,2,103.9513,30.5501,4
296,2,103.9007,30.8214,3
297,2,104.0888,30.6321,3
298,2,103.6527,30.9929,13
299,2,103.8527,30.7062,6
300,2,103.7574,30.9845,8
301,2,103.9806,30.7766,3
302,2,103.6679,30.9764,5
303,2,103.6594,31.0267,3
304,2,104.0127,30.6371,3
305,2,104.1041,30.7103,4
306,2,104.0945,30.645,3
307,3,104.1686,30.8206,3
308,3,104.2724,30.8894,5
309,3,104.0426,30.5929,5
310,3,104.0827,30.6629,15
311,3,104.0543,30.5968,5
312,3,104.2708,30.5719,3
313,3,104.1198,30.7642,4
314,3,104.0787,30.7173,5
315,3,103.9466,30.5906,16
316,3,103.8881,30.823,3
317,3,104.0882,30.6324,5
318,3,104.0493,30.6111,3
319,3,103.7574,30.9844,4
320,3,104.005,30.6501,4
321,3,103.9059,30.8081,3
322,3,103.8382,30.7003,6
323,3,104.0465,30.6966,10
324,3,104.0335,30.6339,6
325,3,103.9206,30.8645,4
326,3,103.9921,30.8306,5
327,3,103.6691,31.0053,6
328,3,104.062,30.5449,10
329,3,104.0054,30.6691,5
330,3,104.1256,30.6522,7
331,3,104.0105,30.6319,5
332,3,103.6594,30.9864,4
333,3,104.0107,30.7201,4
334,3,103.8548,30.6926,5
335,3,103.6471,30.9873,16
336,3,103.9525,30.7832,5
337,3,104.1121,30.6862,4
338,3,104.0975,30.6529,5
339,3,104.0706,30.6347,3
340,3,104.2655,30.5823,4
341,3,104.0024,30.6812,4
342,3,104.1602,30.6554,3
343,3,104.0897,30.678,3
344,3,104.0883,30.6934,4
345,3,103.6379,30.9797,10
346,3,104.0257,30.7135,5
347,3,103.6269,31.0021,10
348,3,104.1833,30.7987,8
349,3,104.1544,30.7563,4
