,hour,longitude,latitude,value
0,0,104.0877,30.6425,6
1,0,104.2732,30.8909,11
2,0,103.9159,30.586,4
3,0,104.1215,30.5243,3
4,0,104.2685,30.5438,6
5,0,104.1864,30.8102,7
6,0,104.0672,30.6376,4
7,0,103.8591,30.6896,9
8,0,104.3956,30.8654,5
9,0,103.1419,30.2882,4
10,0,103.9297,30.5883,3
11,0,104.0968,30.6594,11
12,0,104.0571,30.697,4
13,0,104.1215,30.5937,4
14,0,104.2618,30.8867,10
15,0,104.1122,30.6957,5
16,0,103.9968,30.5818,5
17,0,103.6513,30.9987,12
18,0,103.7209,30.9345,10
19,0,104.1669,30.7073,6
20,0,103.8787,30.6997,4
21,0,103.8527,30.8824,5
22,0,103.9319,30.9955,5
23,0,104.2607,30.8966,5
24,0,104.0175,30.584,7
25,0,103.6356,31.002,15
26,0,103.984,30.6398,8
27,0,104.1049,30.6274,5
28,0,104.0632,30.5666,3
29,0,103.6397,30.961,7
30,0,104.0729,30.608,3
31,0,103.8427,30.7079,9
32,0,104.0661,30.6762,14
33,0,104.0704,30.5968,9
34,0,104.0881,30.5547,4
35,0,104.2257,30.8954,6
36,0,103.6547,30.9764,12
37,0,103.664,30.9834,4
38,0,104.2657,30.5709,4
39,0,104.2782,30.5789,9
40,0,103.6184,30.9746,5
41,0,104.1343,30.7184,4
42,0,103.9421,30.5812,5
43,0,104.1237,30.7516,4
44,0,104.0881,30.666,3
45,0,103.6686,31.0074,13
46,0,104.2876,30.8812,5
47,0,104.4659,30.8701,4
48,0,103.8734,30.6768,7
49,0,104.2245,30.548,3
50,0,104.0807,30.544,7
51,0,104.0189,30.7169,11
52,0,103.6834,31.0062,6
53,0,104.079,30.5664,4
54,0,103.7917,30.5481,11
55,0,104.0181,30.5378,4
56,0,104.1122,30.686,5
57,0,104.0438,30.6173,5
58,0,104.0345,30.6835,3
59,0,104.1507,30.6053,5
60,0,103.9077,30.8114,5
61,0,103.6383,30.9783,4
62,0,104.1933,30.7183,11
63,0,104.023,30.7007,7
64,0,103.6296,31.0142,8
65,0,104.2519,30.5393,4
66,0,103.6218,30.9943,10
67,0,103.924,30.8149,4
68,0,103.9653,30.585,8
69,0,104.038,30.5877,10
70,0,104.0793,30.6311,4
71,0,104.1461,30.6793,4
72,0,103.9147,30.5752,8
73,0,104.0749,30.7691,4
74,0,103.632,30.9891,10
75,0,104.1732,30.8135,8
76,0,104.0701,30.5539,11
77,0,104.182,30.8348,7
78,0,103.9012,30.7936,3
79,0,104.2751,30.5614,4
80,0,103.94,30.7806,9
81,0,103.3809,30.2941,4
82,0,104.0538,30.6881,5
83,0,103.8713,30.6907,13
84,0,104.0914,30.6049,9
85,0,104.149,30.8097,8
86,0,103.8872,30.8146,3
87,0,104.117,30.6765,8
88,0,104.1274,30.6231,4
89,0,104.053,30.5328,4
90,0,103.8187,30.6971,3
91,0,103.6683,31.0207,4
92,0,103.6502,30.9608,3
93,0,104.4333,30.853,3
94,0,104.0528,30.6371,7
95,0,103.8383,30.6656,16
96,0,103.9925,30.5586,5
97,0,104.2646,30.5532,9
98,0,104.0435,30.5587,13
99,0,103.8389,30.6779,4
100,0,103.8356,30.6871,6
101,0,104.0572,30.6076,11
102,0,103.9024,30.8245,10
103,0,103.9777,30.7758,4
104,0,103.831,30.7051,4
105,0,104.1844,30.8205,5
106,0,104.035,30.6518,5
107,0,104.1153,30.6143,5
108,0,103.9623,30.5762,10
109,0,103.9096,30.8013,18
110,0,104.2872,30.8255,4
111,0,104.0479,30.7285,4
112,0,104.1148,30.6521,8
113,0,103.6453,30.987,3
114,0,104.2649,30.5826,4
115,0,104.0607,30.7083,3
116,1,103.6218,30.9943,20
117,1,104.0726,30.7678,5
118,1,104.1015,30.6424,8
119,1,103.7659,31.127,4
120,1,104.2536,30.8919,19
121,1,103.9935,30.6449,3
122,1,103.6573,30.9844,8
123,1,103.9683,30.682,8
124,1,104.1892,30.6643,5
125,1,103.8714,30.6899,5
126,1,103.9045,30.8216,3
127,1,104.2763,30.5854,6
128,1,103.839,30.8658,3
129,1,103.9272,30.7554,4
130,1,104.4114,30.8722,8
131,1,104.0676,30.5901,3
132,1,103.7029,30.6142,6
133,1,103.8855,30.8228,3
134,1,104.4659,30.8701,5
135,1,103.9617,30.5737,13
136,1,104.0825,30.6134,4
137,1,104.0558,30.6208,14
138,1,104.0254,30.695,3
139,1,104.0236,30.6414,5
140,1,103.9801,30.7598,3
141,1,104.1725,30.8131,17
142,1,104.4191,30.9406,3
143,1,104.2683,30.5606,11
144,1,103.9902,30.4147,21
145,1,104.1832,30.8102,3
146,1,103.8919,30.8049,4
147,1,103.6233,30.9712,5
148,1,104.0964,30.6864,5
149,1,103.8428,30.6932,3
150,1,103.6332,30.9824,8
151,1,104.106,30.6244,3
152,1,104.0826,30.5927,4
153,1,103.6421,30.9899,4
154,1,104.0901,30.6472,5
155,1,104.0575,30.7134,5
156,1,103.9212,30.5844,3
157,1,103.9792,30.776,8
158,1,104.1787,30.8458,5
159,1,104.2757,30.8804,5
160,1,104.0471,30.6727,4
161,1,104.081,30.5584,4
162,1,103.8944,30.8174,6
163,1,104.1491,30.8199,5
164,1,104.2766,30.8911,12
165,1,104.0887,30.6648,5
166,1,103.9653,30.585,9
167,1,104.1725,30.8288,8
168,1,103.9769,30.7023,4
169,1,103.8488,30.7094,6
170,1,104.1706,30.7072,5
171,1,104.114,30.5999,3
172,1,104.1927,30.7189,9
173,1,103.6407,31.0065,11
174,1,103.8389,30.6779,6
175,1,104.1454,30.7989,5
176,1,104.1995,30.8167,5
177,1,104.0632,30.5363,3
178,1,103.9319,30.9955,7
179,1,104.1122,30.7072,6
180,1,103.8319,30.7002,7
181,1,103.6674,30.629,5
182,1,103.6159,30.978,4
183,1,103.6369,30.9641,4
184,1,103.6494,30.9701,5
185,1,104.2524,30.5787,4
186,1,104.2861,30.5723,7
187,1,103.6655,30.9761,3
188,1,104.1219,30.6146,14
189,1,103.9118,30.7989,13
190,1,104.0785,30.6592,18
191,1,103.9011,30.7687,3
192,1,104.1481,30.635,3
193,1,103.8828,30.6987,9
194,1,103.9478,31.0029,5
195,1,104.0733,30.5138,3
196,2,104.2418,30.8911,6
197,2,103.6302,30.9993,20
198,2,103.9984,30.6922,5
199,2,104.0998,30.6642,5
200,2,103.6551,30.9794,4
201,2,103.9184,30.5741,3
202,2,103.848,30.709,21
203,2,103.8782,30.6759,3
204,2,103.8987,30.8076,5
205,2,104.1754,30.8385,5
206,2,104.151,30.5995,7
207,2,103.9836,30.6401,4
208,2,104.0757,30.627,5
209,2,103.9606,30.5729,3
210,2,103.9182,30.7621,9
211,2,103.9651,30.5848,10
212,2,104.2765,30.5848,14
213,2,103.9329,30.7041,5
214,2,104.3141,30.8705,7
215,2,104.4381,30.862,5
216,2,104.0714,30.6764,4
217,2,104.0387,30.3126,11
218,2,103.9136,30.6539,4
219,2,104.1691,30.8168,14
220,2,104.082,30.7515,3
221,2,103.9005,30.7979,6
222,2,104.1136,30.6274,3
223,2,103.6379,30.9897,6
224,2,104.1407,30.6108,5
225,2,104.2255,30.8899,5
226,2,104.1717,30.6993,6
227,2,104.1684,30.8316,3
228,2,104.0142,30.6684,3
229,2,104.0701,30.5595,3
230,2,104.2853,30.5754,4
231,2,103.6351,30.9798,11
232,2,103.9476,30.9938,6
233,2,104.1712,30.5987,5
234,2,103.9174,30.8093,4
235,2,103.8708,30.6911,5
236,2,104.0739,30.5505,6
237,2,103.6174,30.9982,3
238,2,103.8383,30.717,3
239,2,104.0599,30.6845,3
240,2,103.8869,30.8223,5
241,2,103.6686,30.6441,4
242,2,103.641,31.013,5
243,2,103.6688,30.9776,6
244,2,103.8348,30.6776,7
245,2,104.0956,30.6101,4
246,2,104.1845,30.8095,8
247,2,104.285,30.5643,11
248,2,103.7779,30.7876,3
249,2,103.8369,30.6899,18
250,2,103.658,31.0021,3
251,2,103.9754,30.7472,7
252,2,104.1582,30.8296,4
253,2,104.1127,30.6652,5
254,2,103.8168,30.7001,3
255,2,103.83,30.7033,13
256,2,103.9416,30.5806,3
257,2,104.2579,30.8885,5
258,2,104.0728,30.6537,3
259,2,104.0551,30.6241,8
260,2,104.0478,30.6545,5
261,2,104.0488,30.8002,5
262,2,104.1298,30.6208,5
263,2,104.2654,30.5505,6
264,2,103.6663,31.0178,10
265,2,104.2725,30.891,3
266,2,103.6671,30.9912,5
267,2,104.0236,30.6544,5
268,2,103.6372,30.964,4
269,2,104.1023,30.5857,3
270,2,103.9567,30.7764,3
271,3,104.1504,30.7872,3
272,3,104.0394,30.6408,3
273,3,103.9024,30.6226,6
