,hour,longitude,latitude,value
0,0,103.8679,30.6868,15.0
1,0,103.6689,31.02,15.0
2,0,103.9051,30.8013,9.0
3,0,104.4083,30.8693,19.0
4,0,104.4423,30.8641,9.0
5,0,103.8703,30.6985,13.0
6,0,104.18,30.8165,12.5
7,0,104.0968,30.5551,160.0
8,0,104.1069,30.6456,9.0
9,0,104.011,30.6673,16.0
10,0,103.9626,30.575,13.0
11,0,104.1165,30.6753,9.0
12,0,103.8432,30.71,11.0
13,0,103.839,30.6777,11.5
14,0,103.953,30.6071,43.0
15,0,104.2639,30.5818,16.0
16,0,103.8864,30.8221,19.0
17,0,104.1325,30.6501,48.5
18,0,104.3006,30.8908,41.5
19,0,103.6443,31.0156,10.0
20,0,103.9153,30.8095,20.0
21,0,104.0208,30.7001,10.0
22,0,104.0602,30.5589,27.0
23,0,103.6231,31.0169,19.0
24,0,103.6394,30.9802,7.0
25,0,104.2877,30.886,19.0
26,0,104.1806,30.8353,11.0
27,0,103.6585,30.9911,10.33
28,0,104.0333,30.7011,7.0
29,0,104.072,30.5964,10.67
30,0,104.1988,30.8156,8.0
31,0,103.8846,30.7932,13.0
32,0,103.8197,30.7002,8.0
33,0,103.6189,30.9703,18.0
34,0,104.2644,30.5697,7.0
35,0,104.2551,30.9001,13.0
36,0,103.6498,30.9786,12.5
37,0,103.6358,30.9924,6.5
38,0,103.9285,30.7609,4.0
39,0,104.2848,30.5812,33.0
40,0,104.0158,30.6539,75.0
41,0,104.2755,30.5658,8.0
42,0,104.2549,30.5772,14.0
43,0,104.1687,30.8201,16.0
44,0,103.8281,30.7096,8.0
45,0,104.0056,30.641,5.0
46,0,104.0413,30.5572,15.0
47,0,104.2683,30.5438,14.0
48,0,103.843,30.6959,6.5
49,0,104.0781,30.5097,10.0
50,0,104.0019,30.6098,23.0
51,0,104.2632,30.5521,8.0
52,0,104.0894,30.6652,16.0
53,1,103.8981,30.796,21.0
54,1,103.6648,30.9884,8.0
55,1,103.9075,30.5641,13.0
56,1,103.8216,30.6997,17.0
57,1,104.0183,30.7171,7.0
58,1,104.063,30.5265,10.0
59,1,104.0155,30.6299,16.0
60,1,104.2753,30.8759,8.0
61,1,104.1711,30.7078,110.0
62,1,104.0819,30.6615,8.0
63,1,104.0759,30.7532,6.0
64,1,103.9631,30.576,17.0
65,1,104.0048,30.6888,21.0
66,1,104.0699,30.6268,7.0
67,1,104.1376,30.6506,21.0
68,1,103.8424,30.7078,14.0
69,1,104.2679,30.5568,13.0
70,1,103.981,30.7493,63.0
71,1,103.6836,30.6364,16.0
72,1,103.9835,30.6402,10.0
73,1,103.6577,31.0029,18.0
74,1,104.2597,30.8884,7.0
75,1,104.1849,30.8088,26.0
76,1,104.0529,30.6899,7.0
77,1,103.9005,30.8057,8.0
78,1,103.991,30.6774,11.0
79,1,103.8315,30.7105,15.0
80,1,104.0975,30.6271,21.0
81,2,103.6667,30.6344,15.0
82,2,104.2515,30.5404,103.0
83,2,103.6353,30.9977,13.67
84,2,103.6478,30.9772,26.0
85,2,103.6363,31.0119,19.0
86,2,103.887,30.8118,60.33
87,2,104.276,30.8916,10.5
88,2,104.1758,30.8161,9.0
89,2,103.6389,30.9641,20.0
90,2,104.1016,30.6628,7.0
91,2,104.1052,30.7201,20.0
92,2,104.0147,30.6295,20.0
93,2,104.0705,30.5961,9.0
94,2,103.6729,31.0069,20.0
95,2,104.2678,30.583,13.0
96,2,103.8445,30.6985,33.0
97,2,104.2773,30.5608,12.5
98,2,104.0589,30.6341,11.0
