,hour,longitude,latitude,value
0,0,121.8096,31.1605,180
1,0,104.0798,30.629,143
2,0,119.5429,35.4024,139
3,0,104.0652,30.6525,139
4,0,104.0664,30.6271,127
5,0,104.0761,30.6143,125
6,0,104.0657,30.6682,123
7,0,104.0828,30.6172,115
8,0,104.0207,30.672,115
9,0,104.1089,30.6513,114
10,0,104.0909,30.6617,113
11,0,104.059,30.6291,112
12,0,104.0366,30.6421,110
13,0,104.0718,30.6563,110
14,0,104.0397,30.6874,108
15,0,104.0764,30.6664,106
16,0,104.0361,30.6449,105
17,0,104.0253,30.6616,104
18,0,104.0512,30.6836,103
19,0,104.0811,30.6638,101
20,0,104.0962,30.6525,100
21,0,104.0336,30.6793,100
22,0,104.0508,30.6712,100
23,0,104.0276,30.6862,97
24,0,104.1057,30.6454,97
25,0,104.073,30.6374,95
26,0,104.1016,30.6333,94
27,0,104.0765,30.6564,94
28,0,104.0258,30.674,94
29,0,104.0997,30.7006,92
30,0,104.0619,30.6252,92
31,0,104.0355,30.6974,92
32,0,104.0672,30.6479,92
33,0,104.0709,30.6766,92
34,0,104.0638,30.6737,91
35,0,104.0438,30.69,90
36,0,104.0041,30.6793,90
37,0,104.0278,30.6486,89
38,0,104.0194,30.6498,88
39,0,104.0427,30.7028,87
40,0,104.1032,30.6651,87
41,0,120.3099,31.9006,87
42,0,104.0741,30.642,86
43,0,104.0822,30.7042,86
44,0,104.0487,30.6806,86
45,0,104.0951,30.6329,85
46,0,104.0994,30.6391,83
47,0,104.0937,30.6963,83
48,0,104.0594,30.6829,82
49,0,104.1106,30.6491,82
50,0,104.1148,30.6913,82
51,0,104.054,30.6685,82
52,0,104.0528,30.6738,82
53,0,104.0512,30.6876,82
54,0,104.0513,30.6389,82
55,0,104.121,30.6575,81
56,0,104.1122,30.6818,81
57,0,104.0255,30.664,79
58,0,104.0628,30.6267,79
59,0,104.0458,30.6296,78
60,0,104.1186,30.6602,78
61,0,104.0641,30.6979,78
62,0,104.1173,30.6791,77
63,0,104.1061,30.634,77
64,0,104.0833,30.6046,77
65,0,103.968,30.5743,77
66,0,104.0533,30.6764,76
67,0,104.1172,30.6482,76
68,0,104.0497,30.6551,75
69,0,104.01,30.6797,75
70,0,104.0843,30.6616,75
71,0,104.095,30.6853,75
72,0,104.0721,30.6183,74
73,0,104.0385,30.6336,74
74,0,104.0909,30.6461,73
75,0,103.9662,30.5796,72
76,0,104.2578,30.5764,72
77,0,104.2688,30.5628,72
78,0,104.0491,30.6565,71
79,0,104.0531,30.6425,71
80,0,103.8454,30.6929,71
81,0,104.0856,30.6213,68
82,0,104.0164,30.6972,68
83,0,104.2707,30.5712,68
84,0,104.1147,30.6808,68
85,0,104.0431,30.6428,68
86,0,104.2806,30.5639,67
87,0,104.0249,30.6959,67
88,0,104.0428,30.6007,67
89,0,104.0873,30.651,67
90,0,104.0516,30.7038,67
91,0,104.0832,30.6779,67
92,0,104.0008,30.6345,67
93,0,104.1148,30.6608,67
94,0,104.0275,30.6901,66
95,0,104.0912,30.6766,66
96,0,104.0299,30.6509,66
97,0,104.013,30.7001,66
98,0,104.0587,30.6342,66
99,0,104.117,30.6708,65
100,0,104.0722,30.6941,65
101,0,104.0499,30.6552,65
102,0,111.3045,30.7152,65
103,0,103.8313,30.6988,65
104,0,104.0801,30.6283,64
105,0,104.1223,30.6668,64
106,0,104.103,30.698,64
107,0,104.0514,30.6555,64
108,0,103.9872,30.678,64
109,0,104.041,30.664,63
110,0,104.0044,30.6754,63
111,0,104.0563,30.6781,63
112,0,104.1152,30.6502,62
113,0,103.8353,30.6935,62
114,0,104.034,30.7007,62
115,0,104.0334,30.6759,62
116,0,104.0769,30.6717,62
117,0,104.064,30.6485,62
118,0,104.0769,30.6155,61
119,0,104.1131,30.6372,61
120,0,104.093,30.6516,61
121,0,104.0515,30.6929,61
122,0,104.1025,30.6857,61
123,0,103.843,30.6895,61
124,0,104.1023,30.6796,60
125,0,104.0761,30.5982,60
126,0,121.6104,31.1636,60
127,0,104.097,30.6785,59
128,0,104.0154,30.7045,58
129,0,104.046,30.6078,58
130,0,104.1013,30.6381,58
131,0,104.0215,30.6428,57
132,0,104.034,30.5961,57
133,0,104.0556,30.6546,57
134,0,104.2728,30.5632,57
135,0,104.2789,30.5744,56
136,0,104.0041,30.6351,56
137,0,104.0306,30.7037,56
138,0,104.0227,30.5874,55
139,0,104.1101,30.6589,55
140,0,103.8391,30.7036,54
141,0,104.0833,30.6917,54
142,0,108.7733,34.4402,54
143,0,104.2637,30.5511,54
144,0,103.851,30.7066,53
145,0,103.9868,30.6671,53
146,0,104.0181,30.7112,53
147,0,104.0536,30.6157,53
148,0,104.2922,30.5774,52
149,0,104.047,30.6277,52
150,0,104.0707,30.686,52
151,0,104.0072,30.6876,52
152,0,104.1012,30.6607,52
153,0,104.2847,30.5723,52
154,0,104.0154,30.6818,52
155,0,104.2717,30.5664,52
