,hour,longitude,latitude,value
0,0,104.0705,30.6531,14.0
1,0,103.974,30.6771,27.0
2,0,104.2532,30.5407,16.0
3,0,104.0295,30.6711,13.5
4,0,104.0529,30.7525,21.0
5,0,104.2401,30.5803,8.0
6,0,104.1496,30.6432,41.0
7,0,104.2728,30.8907,11.5
8,0,104.4423,30.8644,18.5
9,0,103.9002,30.8235,21.0
10,0,104.1423,30.6361,14.0
11,0,104.0543,30.6269,9.0
12,0,104.1041,30.6579,7.0
13,0,104.0723,30.5334,19.0
14,0,103.9628,30.5823,10.0
15,0,103.6626,31.01,7.0
16,0,103.9972,30.6264,14.0
17,0,104.0482,30.6482,13.0
18,0,104.0564,30.5184,12.0
19,0,104.1507,30.6263,58.0
20,0,104.1974,30.8163,18.0
21,0,104.1732,30.8137,10.33
22,0,104.1037,30.6291,8.0
23,0,103.9049,30.8015,9.0
24,0,104.0487,30.7129,25.0
25,0,103.6691,30.9881,19.0
26,0,104.0964,30.6864,14.0
27,0,104.1024,30.7293,23.0
28,0,104.1644,30.6319,7.0
29,0,103.9917,30.6915,4.0
30,0,104.1011,30.7158,4.0
31,0,103.8352,30.6914,27.5
32,0,103.6668,30.9983,13.0
33,0,103.8429,30.7022,6.0
34,0,104.1174,30.6964,11.0
35,0,104.2618,30.5504,7.0
36,0,103.8308,30.7071,9.0
37,0,103.9399,30.5761,23.0
38,0,103.8733,30.6968,8.0
39,0,104.1173,30.6758,33.0
40,0,103.6354,31.0106,9.5
41,0,104.2668,30.8759,6.0
42,0,103.6542,30.9863,10.0
43,0,104.0723,30.6713,9.0
44,0,103.9095,30.8124,22.0
45,0,103.9829,30.7602,63.0
46,0,104.2505,30.8883,7.5
47,0,103.642,30.9942,8.5
48,0,103.6523,31.006,8.0
49,0,104.2546,30.5794,8.0
50,0,104.0437,30.6835,8.0
51,0,104.268,30.5831,10.0
52,0,104.1684,30.6216,22.0
53,0,104.1165,30.7194,13.0
54,0,104.0923,30.6662,4.0
55,0,104.0839,30.6901,11.0
56,0,104.0716,30.597,13.5
57,0,104.2656,30.5709,11.0
58,0,104.0825,30.6353,5.0
59,1,103.6605,31.0075,12.0
60,1,103.8295,30.6743,23.0
61,1,104.0834,30.6689,7.0
62,1,104.0916,30.6542,8.0
63,1,103.8426,30.6802,24.0
64,1,103.9682,30.6884,9.0
