,hour,longitude,latitude,value
0,0,130.3618,46.81,5
1,0,103.8879,30.8268,4
2,0,104.1685,30.6216,8
3,0,103.6553,30.9779,5
4,0,104.1738,30.8339,7
5,0,104.2607,30.8865,7
6,0,104.0912,30.7625,4
7,0,104.2733,30.8846,6
8,0,104.1175,30.6764,5
9,0,104.1149,30.6629,5
10,0,104.0746,30.6787,22
11,0,104.0107,30.6694,6
12,0,103.6784,31.0058,6
13,0,104.08,30.6078,8
14,0,103.8147,30.6999,6
15,0,104.2755,30.5722,3
16,0,103.5151,30.194,5
17,0,103.6483,30.9995,10
18,0,103.6608,31.0124,11
19,0,104.0758,30.4966,10
20,0,103.6606,31.002,10
21,0,103.6537,30.9874,27
22,0,104.1257,30.6341,3
23,0,104.0675,30.6358,13
24,0,104.0148,30.6296,7
25,0,104.0765,30.5207,3
26,0,104.1462,30.6428,5
27,0,104.0602,30.561,6
28,0,104.1834,30.7988,5
29,0,104.0983,30.672,7
30,0,104.0455,30.6401,8
31,0,103.9838,30.6657,5
32,0,103.9328,30.7613,3
33,0,104.0503,30.6089,3
34,0,103.8508,30.7053,16
35,0,104.0962,30.599,4
36,0,103.8401,30.6922,20
37,0,103.6512,30.9595,7
38,0,103.634,31.0137,16
39,0,104.0623,30.6744,3
40,0,103.987,30.6743,5
41,0,103.9299,30.803,5
42,0,104.1078,30.642,4
43,0,103.6398,30.9909,18
44,0,104.0667,30.6043,3
45,0,104.1628,30.6439,3
46,0,104.261,30.5531,3
47,0,104.2474,30.5329,3
48,0,104.1667,30.8263,8
49,0,103.6663,30.9779,4
50,0,104.067,30.6262,20
51,0,103.8959,30.7947,10
52,0,103.8831,30.8174,5
53,0,103.9747,30.6814,9
54,0,104.1523,30.6296,3
55,0,104.1223,30.7502,6
56,0,103.6903,31.0372,5
57,0,103.9623,30.5762,8
58,0,103.6246,30.981,6
59,0,104.2763,30.5853,5
60,0,104.289,30.5717,6
61,0,103.9653,30.585,3
62,0,103.9171,30.8096,7
63,0,104.0838,30.5668,4
64,0,104.0372,30.6895,4
65,0,104.2865,30.5612,7
66,0,104.0873,30.6755,7
67,0,103.9292,30.5805,3
68,0,104.0617,30.657,12
69,0,103.9881,30.7136,5
70,0,104.1911,30.6631,5
71,0,103.6594,31.0267,3
72,0,103.8264,30.6992,8
73,0,103.8713,30.8845,3
74,0,104.2913,30.8911,3
75,0,103.9887,30.82,9
76,0,104.0804,30.7041,10
77,0,104.0226,30.6814,12
78,0,104.2414,30.5791,5
79,0,103.6713,31.0293,8
80,0,104.1936,30.8249,4
81,0,104.0089,30.6437,5
82,0,104.0911,30.6595,23
83,0,103.8423,30.7134,3
84,0,103.9199,30.5968,4
85,0,103.8709,30.6919,23
86,0,103.6319,30.9997,5
87,0,103.9134,30.5791,4
88,0,104.0952,30.6471,5
89,0,104.0784,30.6311,9
90,0,103.9271,30.7252,3
91,0,104.1763,30.7214,4
92,0,104.0077,30.7083,9
93,0,104.074,30.6549,17
94,0,104.1994,30.8167,5
95,0,104.1152,30.5945,4
96,0,103.9335,30.7803,4
97,0,103.8947,30.8136,12
98,0,103.9845,30.7546,7
99,0,103.6797,30.6235,5
100,0,104.0571,30.6333,7
101,0,104.0123,30.6574,4
102,0,104.0676,30.6463,11
103,0,103.7991,30.7289,4
104,0,104.0905,30.6174,3
105,0,104.0002,30.6731,3
106,0,103.8285,30.6498,5
107,0,104.073,30.5583,8
108,0,103.8709,30.7119,3
109,0,104.0724,30.533,4
110,0,104.1673,30.7075,6
111,0,104.1284,30.6875,5
112,0,104.1514,30.7586,7
113,0,104.028,30.6685,5
114,0,104.2734,30.5582,3
115,0,104.2253,30.8898,4
116,0,104.0082,30.5726,4
117,0,104.0573,30.6969,5
118,0,103.9785,30.7377,4
119,0,104.0624,30.5924,3
120,0,104.1424,30.7839,5
121,0,104.3913,30.855,5
122,0,104.2448,30.8933,13
123,0,103.9791,30.5737,8
124,0,103.9461,30.7812,3
125,0,103.9528,30.7522,4
126,0,104.0341,30.6484,7
127,0,103.9843,30.6186,4
128,0,104.2558,30.5784,5
129,0,104.0023,30.6102,3
130,0,104.0438,30.8346,4
131,1,104.0404,30.6409,7
132,1,103.6585,30.9907,15
133,1,103.9724,30.7591,5
134,1,104.2804,30.8753,4
135,1,104.2684,30.5439,10
136,1,104.0814,30.5472,3
137,1,104.0743,30.6389,8
138,1,104.1441,30.6689,3
139,1,104.1261,30.6748,8
140,1,104.2828,30.5678,6
141,1,103.9271,30.7252,5
142,1,103.8192,30.4439,8
143,1,104.0968,30.6568,5
144,1,103.6597,31.0265,3
145,1,104.0744,30.7065,11
146,1,103.8026,30.88,5
147,1,103.6687,31.0207,5
148,1,103.8712,30.6984,9
149,1,104.0427,30.5646,8
150,1,104.1069,30.674,4
151,1,104.0677,30.5901,3
152,1,104.0739,30.666,3
153,1,103.9136,30.8065,3
154,1,104.1179,30.6359,3
155,1,104.112,30.5876,3
156,1,104.1507,30.6053,9
157,1,104.1692,30.6046,4
158,1,104.1174,30.6864,9
159,1,104.2371,30.5801,3
160,1,104.0494,30.6344,4
161,1,104.0813,30.5958,6
162,1,104.2529,30.5786,7
163,1,104.0699,30.7189,4
164,1,103.6414,31.0012,7
165,1,104.0452,30.608,3
166,1,103.6266,30.9677,3
167,1,104.2999,30.8874,5
168,1,104.2396,30.5577,4
169,1,103.8256,30.7013,7
170,1,104.1743,30.8079,3
171,1,104.078,30.4892,4
172,1,103.8855,30.8266,3
173,1,104.4457,30.8536,4
174,1,103.6683,31.0088,7
175,1,104.0544,30.5585,7
176,1,104.0884,30.6642,7
177,1,103.8462,30.7142,10
178,1,104.2047,30.8289,3
179,1,104.0348,30.6513,3
180,1,104.2581,30.8877,5
181,1,104.059,30.5127,3
182,1,104.1844,30.8193,3
183,1,103.9159,30.572,3
184,1,104.0255,30.6954,4
185,1,103.8504,30.5052,10
186,1,103.9846,30.6482,5
187,1,103.9653,30.585,31
188,1,103.977,30.6306,3
189,1,104.266,30.5693,15
190,1,104.1605,30.8109,10
191,1,103.9186,30.6183,4
192,1,103.8852,30.7939,4
193,1,104.0305,30.6686,12
194,1,103.9814,30.574,4
195,1,104.0354,30.6893,7
196,1,104.1685,30.8233,3
197,1,104.2749,30.5616,11
198,1,103.9583,30.9915,4
199,1,103.9174,30.7767,3
200,1,104.266,30.5551,9
201,1,103.9001,30.8123,7
202,1,103.8393,30.7065,4
203,1,104.0636,30.5041,4
204,1,103.6294,30.9886,18
205,1,103.8365,30.6731,4
206,1,104.0691,30.6092,3
207,1,104.2512,30.5408,7
208,1,103.902,30.8218,13
209,1,103.8975,30.7975,16
210,1,103.6604,30.6392,4
211,1,103.6366,30.9638,4
212,1,104.0778,30.5367,6
213,1,104.0994,30.6877,23
214,1,103.8489,30.6934,11
215,1,104.0735,30.5578,11
216,1,103.9617,30.5737,3
217,1,104.197,30.81,4
218,1,104.2763,30.585,7
219,1,103.6315,31.0059,24
220,1,104.1215,30.5953,8
221,1,103.8378,30.6926,5
222,1,104.1376,30.6504,4
223,1,103.6553,30.9793,8
224,1,104.1604,30.6321,7
225,1,103.9477,30.7789,3
226,1,103.8208,30.6557,8
