,hour,longitude,latitude,value
0,0,103.6264,30.9993,25.0
1,0,104.0509,30.5214,20.0
2,0,103.8726,30.6963,13.0
3,0,104.0806,30.5468,36.0
4,0,103.983,30.6405,43.0
5,0,103.8876,30.7944,8.0
6,0,104.0104,30.6893,43.0
7,0,104.2005,30.8158,6.0
8,0,103.9026,30.7677,20.0
9,0,104.0479,30.6448,9.0
10,0,104.0726,30.6086,28.0
11,0,103.6672,30.9699,19.0
12,0,104.0733,30.6262,11.0
13,0,103.9161,30.5858,9.0
14,0,103.907,30.7938,17.0
15,0,104.0705,30.5961,17.0
16,0,104.0553,30.6204,26.0
17,0,104.0858,30.6641,86.0
18,0,104.2718,30.8904,13.0
19,0,104.0653,30.588,116.0
20,0,103.6347,31.0106,6.0
21,0,104.0326,30.679,12.0
22,0,104.0284,30.7026,12.0
23,0,104.0636,30.6422,49.0
24,0,103.8089,30.6975,16.0
25,0,104.0833,30.6165,13.0
26,0,103.8411,30.7121,20.0
27,0,104.1171,30.6766,31.0
28,0,103.6543,30.9863,9.0
29,0,103.6405,30.9943,19.0
30,0,104.163,30.6459,24.0
31,0,104.1282,30.6571,12.0
32,0,104.0157,30.6581,14.0
33,0,103.6653,31.0069,19.0
34,0,103.6156,30.9759,25.0
35,1,104.0551,30.6274,29.0
36,1,103.6328,30.9835,8.0
37,1,104.0764,30.6963,17.0
38,1,104.0889,30.6598,13.0
39,1,103.6432,31.0006,10.0
40,1,103.6671,30.9909,10.0
41,1,104.104,30.6593,10.0
42,1,103.9332,30.5708,40.0
43,1,104.2759,30.5673,8.0
44,1,104.2758,30.8802,23.0
45,1,103.9855,30.7272,19.0
46,1,103.966,30.5761,87.0
47,1,104.0728,30.6764,49.0
48,1,104.0843,30.608,19.0
49,1,103.6597,31.0032,10.0
50,1,103.8508,30.7004,11.0
51,1,103.8365,30.6962,17.0
52,1,104.0705,30.7153,18.0
53,1,104.1932,30.8279,12.0
54,1,104.2577,30.8918,17.0
55,1,103.8847,30.8128,6.0
56,1,104.2362,30.5694,16.0
57,1,104.0542,30.6712,14.0
58,1,104.0526,30.6984,20.0
59,1,103.6445,30.9867,6.0
60,1,103.9836,30.6402,12.0
61,1,103.8297,30.7085,11.0
62,1,104.1016,30.7192,10.0
63,1,104.1148,30.6674,13.0
64,1,104.2851,30.5728,25.0
65,1,104.0802,30.6312,12.0
66,1,104.2001,30.8168,9.0
67,1,103.6217,30.9924,18.0
68,2,104.1484,30.8092,10.0
69,2,104.0741,30.6577,26.0
70,2,103.8364,30.7039,15.0
71,2,104.0611,30.6562,12.0
72,2,104.2496,30.8873,21.0
73,2,103.6454,30.987,11.0
74,2,103.6558,30.9904,18.0
75,2,104.053,30.5946,38.0
76,2,104.076,30.6302,36.0
77,2,104.0667,30.6214,32.0
78,2,104.0625,30.6995,26.0
79,2,104.1091,30.6657,22.0
80,2,103.8917,30.8069,8.0
81,2,104.1138,30.6062,17.0
82,2,104.2528,30.5787,4.0
83,2,103.9839,30.6407,60.0
84,2,104.123,30.6596,47.0
85,2,104.2731,30.5518,36.0
86,3,104.1255,30.6523,18.0
87,3,104.0942,30.6449,20.0
88,3,104.0147,30.671,16.0
89,3,104.0311,30.6541,34.0
90,3,104.0471,30.6727,10.0
91,3,104.0945,30.6617,26.0
92,3,103.8326,30.7051,8.0
93,3,104.0827,30.5905,45.0
94,3,104.0716,30.6765,9.0
95,4,104.0066,30.633,55.0
96,4,104.0297,30.6941,15.0
97,4,104.0317,30.6719,22.0
98,4,104.0464,30.6192,47.0
99,4,103.6293,30.9865,10.0
100,4,103.634,30.9963,10.0
101,4,104.0844,30.5964,9.0
102,4,104.276,30.8914,11.0
103,4,104.2611,30.8899,9.0
104,4,104.426,30.8655,200.0
105,4,103.6737,30.641,5.0
106,4,104.0206,30.6678,32.0
107,4,103.9955,30.6727,24.0
108,4,103.8356,30.6903,70.0
109,4,104.1176,30.6604,17.0
110,4,104.0766,30.6698,21.0
111,4,104.1533,30.6085,75.0
112,5,104.0105,30.6377,52.0
113,5,103.6485,30.9989,7.0
114,5,104.0609,30.5936,40.0
115,5,104.1598,30.8227,7.0
116,5,104.1522,30.6112,68.0
117,5,104.126,30.6699,19.0
118,5,104.0757,30.6777,64.0
119,5,104.0641,30.603,27.0
120,5,104.0262,30.7081,19.0
121,5,104.0963,30.6612,61.0
122,5,104.0361,30.6737,14.0
123,5,104.1463,30.6869,25.0
124,5,104.2584,30.5524,10.0
125,5,104.0804,30.6665,64.0
126,5,104.0401,30.6941,16.0
127,5,104.1032,30.7114,11.0
128,5,104.1135,30.6521,61.0
129,5,104.1107,30.6875,75.0
130,5,104.0704,30.6317,17.0
131,5,104.0782,30.5461,50.0
132,5,104.2875,30.5754,8.0
133,6,104.1493,30.6334,190.0
134,6,104.0691,30.6797,87.0
135,6,104.2815,30.8892,8.0
136,6,104.2666,30.5463,8.0
